record_id,ideology_response,gender,race,age,zip,variable1,variable2,variable3,variable4,variable5
807,Conservative,male,caucasian,70,7666,0.08803,0.12733,29875,0.35071,81.1
809,Moderate,male,black,63,8045,0,0.09107,59500,0.04973,34.4
810,Moderate,male,caucasian,60,7701,0.03118,0.1473,82013,0.12756,10.5
812,Moderate,male,caucasian,62,8755,0.03236,0.08273,63500,0,86
813,Moderate,male,caucasian,47,8857,0.03838,0.12023,77143,0.01684,61.8
814,Moderate,male,unknown,27,7977,0.01996,0.21294,96233,0.12874,53.1
815,Liberal,male,caucasian,29,7036,0.07193,0.04989,46667,0.55204,66.7
819,Moderate,male,caucasian,35,89121,0,0.07371,49438,0.28261,68.2
821,Conservative,male,caucasian,46,89436,0.01281,0.10382,91042,0.0048,66.6
822,Moderate,male,caucasian,55,89122,0.01065,0.05732,41526,0.35214,35.4
824,Liberal,male,caucasian,57,13045,0,0.10727,38026,0.30543,87.9
825,Liberal,male,caucasian,38,13224,0.03748,0.46154,88563,0,73.7
826,Dont Know/ Refused,male,caucasian,31,12839,0.04231,0.1008,40153,0.19627,61.4
829,Liberal,male,black,37,10701,0,0.00575,9306,0.94506,83.1
830,Dont Know/ Refused,male,caucasian,64,11220,0.11057,0.0766,47228,0.71969,83.9
831,Moderate,male,caucasian,73,11235,0.16623,0.10476,44423,0.8079,69.4
833,Moderate,male,caucasian,70,11767,0.08511,0.07321,104444,0,62.3
834,Moderate,male,hispanic,33,11367,0,0.03806,90264,0.02004,79.8
835,Liberal,male,caucasian,63,14580,0.01622,0.12939,64951,0.0626,46.2
837,Liberal,male,caucasian,54,10306,0.00454,0.1319,90294,0.08493,76.8
838,Conservative,male,caucasian,63,11738,0.11532,0.05167,65281,0.01291,4.9
839,Conservative,male,black,55,10710,0.07414,0.07861,42372,0.75812,75.9
840,Conservative,male,caucasian,39,13069,0.05556,0.0337,39491,0.00448,23.7
841,Liberal,male,black,34,11226,0.06191,0.0425,22300,0.72982,81.5
842,Liberal,male,caucasian,29,11365,0.10861,0.11554,46944,0.10104,79.1
844,Conservative,male,caucasian,24,14609,0.03602,0.02657,24714,0.30926,91.3
846,Dont Know/ Refused,male,caucasian,23,11950,0.01577,0.02346,74099,0,61.5
849,Moderate,male,caucasian,71,44512,0,0.0661,32446,0.33586,10.1
850,Moderate,male,caucasian,75,44483,0,0.03758,57578,0,58.4
851,Conservative,male,caucasian,61,45801,0.01326,0.04875,32639,0.15214,39.8
853,Liberal,male,black,45,44146,0.02221,0.03916,37130,0.62081,71.5
854,Moderate,male,caucasian,44,44102,0.10796,0,17008,0.45849,86
855,Moderate,male,caucasian,39,44641,0.02398,0.12727,51328,0.01651,18.9
857,Moderate,male,caucasian,66,43214,0.03838,0.361,98654,0,88.2
858,Moderate,male,caucasian,55,44144,0,0.02982,45481,0.01767,13.8
862,Liberal,male,caucasian,29,44216,0.02349,0.02179,39219,0.02174,54.3
867,Liberal,male,caucasian,40,45801,0.37722,0,17153,0.56966,51.4
868,Conservative,male,caucasian,26,44691,0,0.04899,50521,0.01208,9.3
870,Moderate,male,caucasian,22,43701,0,0.06967,38750,0.02544,39.9
871,Moderate,male,caucasian,22,45365,0.02736,0.02354,27500,0.22857,46.6
872,Moderate,male,caucasian,28,43230,0,0.02671,41587,0,90.2
873,Liberal,male,caucasian,47,73071,0.02021,0.12543,42500,0.25084,54.8
874,Conservative,male,caucasian,77,73703,0.02287,0.15059,83182,0.01999,5.8
877,Conservative,male,caucasian,38,74137,0.01316,0.16147,120962,0,8.7
880,Liberal,male,caucasian,69,97201,0.21987,0.36217,57171,0.60822,95.2
881,Conservative,male,caucasian,64,97502,0,0.05802,44435,0,7.7
883,Liberal,male,caucasian,46,97068,0.15132,0.18989,47407,0.27485,94.3
888,Conservative,male,caucasian,50,15853,0.02053,0.02764,34338,0.02405,8.1
892,Liberal,male,caucasian,52,18015,0.39036,0.44939,22296,0.70909,86.9
894,Conservative,male,caucasian,66,17202,0.03209,0.02996,43347,0.06667,69.3
897,Conservative,male,caucasian,72,18644,0.00962,0.0955,46065,0.13075,14.1
899,Moderate,male,caucasian,49,19114,0,0.06373,51182,0.07786,87.7
900,Moderate,male,caucasian,64,18426,0.03744,0.03981,48929,0,80
901,Liberal,male,caucasian,73,19401,0,0.06452,69545,0.00879,90.3
902,Moderate,male,caucasian,74,15928,0,0.0811,50000,0.04954,62.8
906,Moderate,male,caucasian,72,17331,0.01649,0.06938,78594,0.04241,31.9
908,Liberal,male,caucasian,54,17044,0.03814,0.01981,38969,0.00581,50.3
913,Liberal,male,caucasian,35,17833,0.05068,0.05189,44702,0.07528,61
915,Liberal,male,caucasian,26,16640,0.02395,0.0333,36000,0.01402,79.4
917,Moderate,male,caucasian,50,29414,0,0.15648,72500,0.0411,33.1
922,Liberal,male,caucasian,68,37804,0,0.07873,63220,0.0173,55.3
923,Moderate,male,caucasian,42,38556,0,0.01595,19243,0.21454,11.4
926,Moderate,male,black,61,38111,0,0.08458,9643,0.11814,77.8
928,Moderate,male,caucasian,36,37110,0,0.03186,43343,0,50.4
931,Conservative,male,caucasian,65,37807,0,0.02488,20797,0.13766,15.1
933,Conservative,male,caucasian,41,77077,0.01256,0.23283,108696,0.42259,63.8
936,Moderate,male,caucasian,64,76884,0.01017,0.03051,27538,0.0567,23.8
939,Liberal,male,caucasian,44,75219,0.10765,0.03375,36386,0.7815,46.2
942,Moderate,male,caucasian,41,75287,0,0.12828,42423,0.87571,41.3
945,Conservative,male,caucasian,75,77450,0.01046,0.1264,96875,0.2785,44.3
947,Conservative,male,caucasian,30,77339,0,0.0996,63460,0.33333,45.3
950,Liberal,male,caucasian,69,76111,0.02961,0.01587,41250,0,60.1
954,Conservative,male,caucasian,70,77354,0.00255,0.08289,82270,0.00141,27.5
955,Moderate,male,caucasian,55,75409,0.00793,0.05276,60750,0.0067,28.2
956,Conservative,male,hispanic,47,78411,0,0.06242,29647,0.97764,51.1
958,Conservative,male,hispanic,34,77017,0,0,36642,0.00841,52.1
960,Conservative,male,caucasian,70,77581,0.00501,0.04834,87977,0,47.6
963,Moderate,male,black,26,76542,0.02265,0.05329,60893,0,54.5
964,Moderate,male,caucasian,24,75088,0,0.13924,97826,0,40.6
965,Liberal,male,hispanic,23,76424,0.08443,0.01853,29688,0.18584,44.2
975,Liberal,male,caucasian,40,23188,NA,NA,NA,NA,64.8
976,Conservative,male,caucasian,65,24077,0.0338,0,41311,0.02174,29.9
977,Moderate,male,caucasian,74,23225,0,0.00683,29803,0.64077,23.2
983,Moderate,male,caucasian,43,5753,0.76542,0.45206,45952,0.29367,45.9
985,Moderate,male,caucasian,65,98682,0.01698,0.03189,36757,0.29787,34.2
987,Moderate,male,caucasian,48,98032,0.17365,0.05499,33194,0.13362,55.2
992,Moderate,male,caucasian,57,98512,0.08083,0.21185,97583,0.02928,39
1001,Conservative,male,caucasian,58,53190,0.0118,0.06871,69474,0,18.8
1002,Conservative,male,caucasian,53,53089,0,0.04841,69728,0,14.9
1004,Conservative,male,caucasian,76,54521,0.0303,0.08008,50000,0.01752,26
1007,Moderate,male,caucasian,35,53214,0.05942,0.05466,43698,0.27772,58.3
1008,Liberal,male,caucasian,60,53066,0.01997,0.16851,81648,0,30.8
1012,Conservative,male,caucasian,66,25302,0.04074,0.03837,27169,0.27468,76.6
1017,Conservative,male,caucasian,48,36269,0.0062,0.00093,38627,0,21.6
1020,Moderate,male,black,51,36605,0.18894,0.03901,26548,0,53.8
1024,Liberal,male,caucasian,62,36830,0.04427,0.19608,38824,0.21564,58.5
1026,Moderate,male,black,32,35481,0,0.04046,14702,0.14493,50.7
1028,Moderate,male,caucasian,26,35546,0.016,0.03514,21078,0.14885,43.1
1037,Moderate,male,caucasian,51,85268,0.01272,0.11838,66013,0.05811,19.7
1039,Moderate,male,caucasian,27,85013,0,0.25979,88854,0.29901,19.2
1040,Moderate,male,caucasian,69,94552,0.01865,0.24126,105833,0.01003,95.6
1043,Conservative,male,caucasian,38,94521,0.13933,0.02368,72692,0,51.8
1044,Liberal,male,caucasian,40,94506,0.0145,0.31435,166883,0.01065,8.5
1047,Moderate,male,caucasian,67,91331,0,0.0955,73980,0,16
1050,Conservative,male,caucasian,53,92705,0.01259,0.0405,59271,0.4722,8.6
1051,Conservative,male,caucasian,50,92679,0,0.19407,129659,0,6.7
1053,Liberal,male,hispanic,31,91911,0,0.01096,48917,0,37.1
1054,Liberal,male,caucasian,64,92009,0.02817,0.21161,65379,0.6709,82.4
1055,Liberal,male,caucasian,68,94061,0.03931,0.17508,123368,0.00859,94.7
1056,Moderate,male,caucasian,51,93101,0.0497,0.19912,115833,0,94.5
1057,Liberal,male,black,30,94533,0,0.05128,52545,0.31182,95.8
1059,Conservative,male,caucasian,52,91387,0,0.14906,96042,0,3.9
1064,Conservative,male,caucasian,35,91406,0,0.06815,52188,0.24472,50.6
1065,Conservative,male,caucasian,31,95380,0.04312,0.04976,58894,0,39.1
1066,Moderate,male,caucasian,26,94553,0,0.11095,80481,0.01161,36.4
1069,Moderate,male,hispanic,27,93906,0.01109,0.03343,49892,0.47883,72
1072,Moderate,male,caucasian,71,80241,0.02788,0.04953,99450,0,65.3
1080,Moderate,male,caucasian,38,80526,0.034,0.22144,77656,0.01912,5.4
1083,Conservative,male,caucasian,67,80922,0.01338,0.15418,72788,0.00781,12.4
1087,Moderate,male,caucasian,63,6790,0.02469,0.12897,69561,0.1088,21.8
1089,Moderate,male,caucasian,77,6790,0.00575,0.01411,44868,0.32037,40.1
1090,Dont Know/ Refused,male,caucasian,42,6516,0,0.19738,75515,0.042,67.8
1092,Moderate,male,caucasian,50,6001,0,0.09607,90000,0.19657,68.9
1093,Moderate,male,caucasian,48,19703,0.05172,0.10575,30647,0.35804,60.5
1097,Conservative,male,caucasian,36,33510,0,0.08674,61016,0.22306,15.4
1099,Moderate,male,caucasian,34,33060,0.01542,0.14985,74904,0.01215,87.2
1101,Conservative,male,caucasian,70,33021,0.03502,0.06519,33306,0.35323,49.1
1105,Moderate,male,hispanic,34,33186,0.01636,0.07061,68203,0,77.3
1108,Conservative,male,caucasian,74,34613,0,0.05956,31530,0,10.7
1109,Conservative,male,caucasian,73,34140,0.01089,0.0832,72649,0.02003,19.5
1110,Moderate,male,caucasian,51,32547,0.02752,0.06654,54409,0.09756,16.4
1112,Conservative,male,caucasian,78,34655,0.00511,0.08523,71766,0.00656,60.5
1120,Moderate,male,caucasian,45,34698,0.00449,0.15578,69857,0.02145,25.1
1125,Liberal,male,caucasian,47,33707,0.05214,0.02317,47784,0.09961,68.4
1126,Liberal,male,hispanic,65,33461,0,0.06802,35971,0.31466,60.2
1128,Moderate,male,caucasian,70,34465,0.0625,0.07323,32159,0,59.2
1132,Moderate,male,caucasian,46,33777,0.03156,0.08769,48036,0.01204,38.5
1134,Conservative,male,caucasian,53,33547,0.01601,0.15271,94199,0.00399,16.3
1135,Conservative,male,caucasian,55,31407,0.01793,0.09531,65729,0.23492,9.7
1138,Liberal,male,caucasian,74,30035,0,0.0556,42545,0.22727,87.1
1140,Liberal,male,caucasian,37,30082,0.021,0.05711,42071,0.5,40.5
1142,Conservative,male,black,34,31719,0,0.06716,23750,0.25241,35.4
1143,Moderate,male,black,32,30083,0.01404,0.04946,49550,0,77.9
1147,Liberal,male,black,26,30236,0,0.09917,69127,0,65.9
1151,Moderate,male,black,27,50316,0.10074,0.05164,40078,0.25322,88.5
1152,Conservative,male,caucasian,26,50036,0.07069,0.06437,39261,0.26032,16.5
1155,Liberal,male,caucasian,63,60178,0.05319,0.0105,60345,0.10016,37.1
1156,Moderate,male,caucasian,63,60194,0.11361,0.06148,56463,0.23185,51.5
1160,Liberal,male,caucasian,71,60185,0,0.09207,97905,0.0635,32.5
1161,Liberal,male,caucasian,50,60640,0.05911,0.17365,38313,0.67736,95.8
1162,Moderate,male,caucasian,69,60629,0,0.00962,43750,0.42704,88.9
1165,Liberal,male,black,32,60411,0,0.04694,26934,0.35338,77.7
1168,Moderate,male,caucasian,36,62801,0,0.08593,62434,0,61
1173,Conservative,male,black,47,60653,0,0.13196,18564,0.73138,84.5
1176,Moderate,male,caucasian,76,47905,0.05936,0.02315,38893,0.16129,64.6
1177,Moderate,male,caucasian,58,46953,0.01917,0.06878,60972,0,49.9
1180,Conservative,male,caucasian,75,46845,0,0.13187,68681,0,7
1181,Conservative,male,caucasian,40,46037,0.0056,0.21854,100033,0.02376,34.5
1183,Conservative,male,caucasian,59,46227,0,0.09546,61649,0.20067,13.1
1189,Conservative,male,black,43,40211,0,0.01639,25592,0,78
1192,Dont Know/ Refused,male,caucasian,32,41051,0,0.0663,52099,0,66.2
1193,Moderate,male,caucasian,52,41365,0.01216,0.0329,20960,0.07115,8
1195,Moderate,male,caucasian,44,41843,0.07212,0.05527,17428,0.00811,53.6
1196,Conservative,male,caucasian,37,41472,0.04072,0.01439,31793,0,23.7
1199,Moderate,male,caucasian,45,70525,0.00964,0.04435,52962,0,37.2
1202,Moderate,male,caucasian,70,1082,0,0.05249,66765,0,70.6
1203,Moderate,male,caucasian,58,1830,0.12215,0.02607,29079,0.67691,88.5
1208,Liberal,male,hispanic,47,1525,0,0.08056,44814,0.0486,75.7
1211,Moderate,male,caucasian,25,1085,0,0.28241,109073,0.01863,NA
1212,Conservative,male,unknown,72,20613,0,0.02332,57361,0,87.2
1216,Dont Know/ Refused,male,caucasian,32,21719,0.02004,0.0428,58381,0.03986,25.8
1218,Moderate,male,black,57,21851,0.09341,0.01468,28155,0.2479,85.9
1220,Moderate,male,black,31,20602,0.00683,0.07339,51000,0.236,69.1
1221,Liberal,male,caucasian,37,21146,0,0.21174,160848,0,80.6
1222,Dont Know/ Refused,male,black,30,21205,0.09735,0.01963,12174,0.1436,86.8
1223,Moderate,male,caucasian,26,21227,0.02706,0.01817,41761,0.08581,73.4
1224,Liberal,male,caucasian,32,21224,0.04979,0.23908,71767,0.10254,59.6
1226,Liberal,male,asian,25,21093,0,0.20848,54718,0.07572,65.3
1232,Conservative,male,caucasian,56,48066,0.02479,0.05714,50125,0.11129,35.4
1233,Conservative,male,caucasian,70,48154,0,0.04,71750,0,10.6
1237,Moderate,male,hispanic,35,49053,0,0.04956,39911,0.16258,51.2
1240,Conservative,male,caucasian,68,48422,0,0.01537,57240,0.00417,19
1241,Moderate,male,caucasian,28,48842,0.00957,0.07528,53736,0.03753,66.2
1243,Dont Know/ Refused,male,caucasian,39,49735,0.0612,0.03295,28024,0.00346,41.7
1245,Conservative,male,caucasian,69,56537,0.05206,0.06571,53750,0.00706,18.4
1246,Conservative,male,caucasian,64,55425,0.1145,0.08993,34231,0.75037,55.7
1247,Moderate,male,caucasian,59,56001,0.21667,0.03109,21687,0.86406,50.3
1248,Moderate,male,caucasian,40,55426,0,0.10538,53641,0.22351,61.6
1249,Liberal,male,caucasian,36,63401,0,0.02558,20000,0.19161,32.8
1252,Moderate,male,caucasian,59,64056,0,0.02053,66842,0,29.9
1253,Liberal,male,caucasian,33,64034,0.01211,0.06588,73878,0,52.1
1255,Conservative,male,caucasian,76,63703,0,0.02276,11286,0.36075,36.8
1257,Liberal,male,caucasian,44,63109,0,0.19835,40800,0.34475,62.6
1265,Liberal,male,caucasian,61,28304,0.00966,0.01774,42753,0.07745,9.2
1266,Conservative,male,caucasian,50,28311,0.02102,0.09965,74805,0,10.7
1270,Liberal,male,caucasian,68,28012,0.06695,0.02475,40282,0.29661,88.6
1274,Moderate,male,caucasian,42,28790,0.03716,0.06981,74118,0,60.9
1276,Conservative,male,caucasian,56,27530,0.00219,0.05089,49330,0.05663,8.3
1279,Liberal,male,caucasian,37,27858,0,0.23381,61115,0.09688,71.3
1286,Moderate,male,caucasian,59,68114,0.01435,0.09677,38917,0.22642,24
1287,Conservative,male,caucasian,60,3835,0,0.04621,67466,0.02297,82.7
1289,Liberal,male,caucasian,66,3842,0,0.0968,71131,0.05526,86.6
1291,Conservative,male,caucasian,77,3062,0.03223,0.28239,113068,0.05287,4.6
1292,Moderate,male,caucasian,49,7604,0.02774,0.11779,99542,0.02816,86.9
1294,Conservative,male,caucasian,76,8053,0,0.1553,101445,0.15155,27.8
1297,Conservative,male,caucasian,72,7726,0.00712,0.09568,73917,0.1553,3.7
1298,Conservative,male,black,33,7860,0.02743,0.05979,31250,0.67599,76.7
1299,Moderate,male,caucasian,65,8050,0,0.03057,51528,0.0765,38.2
1300,Liberal,male,black,63,8854,0,0.25086,118125,0,81.9
1301,Conservative,male,caucasian,28,8360,0,0.03312,66500,0.14495,72
1302,Liberal,male,asian,24,8820,0,0.28158,136488,0,78.1
1305,Liberal,male,black,50,89101,0,0.06806,14375,0.88235,85.3
1307,Conservative,male,caucasian,72,89003,0.02004,0.02432,42192,0.06558,25.5
1308,Liberal,male,caucasian,39,89117,0,0.12995,65859,0.14662,55.4
1309,Liberal,male,caucasian,28,89108,0.01418,0.01962,49762,0.42252,65.5
1310,Conservative,male,asian,66,10954,0.05781,0.33464,104792,0.01368,44.4
1313,Moderate,male,caucasian,35,12180,0.0287,0.12664,53702,0.0388,21.1
1314,Moderate,male,asian,32,10305,0,0.05187,42005,0.15651,86.4
1316,Liberal,male,asian,44,NA,0.03562,0.2239,81696,0.23248,NA
1318,Liberal,male,caucasian,71,11362,0.05138,0.23319,58777,0.01989,89
1319,Liberal,male,black,62,10035,0.6579,0.01162,36591,1,65.6
1321,Moderate,male,caucasian,65,11795,0,0.16758,89219,0,33.9
1322,Moderate,male,caucasian,63,11795,0.01282,0.05812,110150,0,57.4
1324,Conservative,male,caucasian,66,11741,0,0.04333,81313,0.04289,37
1329,Liberal,male,caucasian,59,11580,0.01823,0.11578,93371,0,16.9
1330,Moderate,male,caucasian,72,10570,0,0.38833,214417,0.05725,4.4
1331,Liberal,male,caucasian,74,10550,0,0.13319,75203,0.57016,82.8
1334,Conservative,male,black,38,10304,0.00633,0.28352,76250,0.32293,93.1
1335,Liberal,male,hispanic,30,10462,0.07414,0.07861,42372,0.75812,75.3
1337,Liberal,male,black,27,11207,0.01326,0.04728,31165,0.74614,85.6
1339,Moderate,male,caucasian,36,13066,0.04932,0.32673,49670,0.45544,82
1340,Moderate,male,caucasian,24,11758,0.08518,0.15976,73500,0.00721,39.3
1342,Dont Know/ Refused,male,caucasian,30,10916,0,0.2594,102462,0.05154,39.8
1343,Moderate,male,caucasian,59,14222,0.29167,0.2449,50417,0.25664,72.2
1344,Conservative,male,caucasian,38,45403,0.03291,0.01618,35692,0.50836,61.7
1346,Conservative,male,caucasian,58,44903,0,0.10446,70658,0,7.3
1347,Moderate,male,caucasian,46,44707,0.12268,0.01566,12750,0.46413,48.1
1348,Liberal,male,black,70,44106,0,0,8081,0.91485,82.9
1353,Moderate,male,caucasian,70,44070,0,0.05609,53542,0,12.7
1354,Conservative,male,caucasian,71,44067,0.0448,0.06812,67778,0,1.5
1355,Conservative,male,caucasian,36,45236,0,0.06314,55708,0,49.3
1359,Conservative,male,caucasian,65,43222,0,0.12711,13627,0.33271,64.3
1361,Moderate,male,black,25,45239,0.01845,0.00843,42250,0.20907,87.1
1364,Moderate,male,caucasian,23,44256,0.00615,0.06946,63250,0.08054,43.5
1366,Conservative,male,caucasian,41,73521,0.01732,0.01732,48558,0,39.4
1368,Liberal,male,caucasian,56,73118,0.02194,0.12669,24933,0.41147,60.6
1369,Conservative,male,caucasian,34,73533,0,0.11973,57904,0.15478,15.1
1377,Conservative,male,caucasian,55,97504,0.13734,0.14338,47794,0.05968,10.2
1378,Liberal,male,caucasian,33,97405,0.08939,0.22761,40833,0.02738,74.6
1380,Moderate,male,caucasian,29,97401,0.52441,0.36748,26953,0.56108,89.8
1386,Conservative,male,caucasian,58,19518,0.08696,0.14458,66458,0.09984,9.5
1387,Conservative,male,caucasian,41,15010,0.00577,0.04364,45432,0.01824,2.6
1390,Liberal,male,caucasian,42,18505,0.02888,0.08971,25446,0.44541,70.8
1392,Moderate,male,caucasian,77,19149,0,0.18222,63228,0,80.8
1393,Moderate,male,caucasian,32,19137,0.09131,0.03922,37661,0.18607,43.5
1397,Conservative,male,caucasian,57,15660,0.024,0.08019,46760,0.0843,14.4
1398,Conservative,male,caucasian,58,18036,0.03965,0.04278,37431,0.25561,2.4
1399,Conservative,male,caucasian,67,19539,0.00557,0.10742,78235,0,64.1
1400,Moderate,male,caucasian,62,17331,0,0.14269,68269,0,67
1401,Liberal,male,caucasian,50,18337,0.01539,0.06248,67261,0.00115,45.2
1402,Conservative,male,caucasian,29,15631,0.05615,0.02057,31184,0.05021,22
1404,Moderate,male,caucasian,25,15131,0,0.06761,48125,0,43.7
1405,Moderate,male,caucasian,50,17327,0.01158,0.06809,76940,0,12.1
1409,Moderate,male,caucasian,67,29511,0.01908,0.03312,57623,0,9.9
1413,Conservative,male,caucasian,56,29710,0.01917,0.20405,74739,0.0057,31.4
1414,Liberal,male,caucasian,35,29307,0,0.24865,47564,0.25569,60.9
1416,Conservative,male,caucasian,35,29384,0,0.1131,50481,0,17.7
1418,Conservative,male,caucasian,73,29681,0,0.17801,95031,0.10476,7.9
1419,Moderate,male,caucasian,48,57785,0.02434,0.04626,41934,0.09199,29.2
1424,Moderate,male,caucasian,73,38257,0.01257,0.03203,43421,0.04667,25.6
1425,Dont Know/ Refused,male,caucasian,45,37659,0.0102,0.03374,40441,0,13.6
1426,Liberal,male,caucasian,40,77009,0.0855,0.00813,58023,0.11511,83.2
1428,Liberal,male,caucasian,49,75969,0.02249,0.04841,57278,0,33.3
1434,Moderate,male,hispanic,52,79905,0,0.00941,35987,0,69.2
1435,Moderate,male,hispanic,43,79902,0,0.05868,21493,0.61425,73.2
1437,Conservative,male,caucasian,33,78016,0.04845,0.08945,44625,0,20.5
1438,Conservative,male,caucasian,36,77338,0.0194,0.09584,50569,0.26147,46
1439,Moderate,male,hispanic,39,77433,0.00556,0.06927,76386,0.00182,45.9
1443,Conservative,male,caucasian,63,77662,0.00808,0.03499,45608,0.05988,23.7
1444,Conservative,male,caucasian,68,77611,0,0.08466,50809,0.02495,24
1453,Conservative,male,caucasian,33,77577,0.01298,0.08427,62570,0.09833,30.9
1454,Moderate,male,caucasian,56,77064,0,0.10767,94583,0.20285,43.3
1455,Dont Know/ Refused,male,caucasian,29,76131,0.00572,0.08644,90841,0.07311,41.8
1459,Moderate,male,unknown,27,78213,0.01323,0.0243,27583,0.42259,51.8
1461,Dont Know/ Refused,male,caucasian,27,78213,0,0.13324,88295,0,39.2
1469,Moderate,male,caucasian,63,23113,0.01773,0.17978,113750,0.0774,13.9
1470,Moderate,male,caucasian,66,22152,0.02594,0.192,86757,0.11584,82.4
1472,Moderate,male,caucasian,68,20110,0,0.04092,83992,0,16.6
1475,Conservative,male,caucasian,39,24572,0.05085,0.02302,41397,0.21043,41.1
1477,Moderate,male,black,51,23518,0.01563,0.05431,43897,0,72.7
1478,Conservative,male,caucasian,71,23838,0,0.08313,93590,0,50.4
1479,Moderate,male,caucasian,67,23502,0,0.10043,68491,0.20513,34.5
1483,Dont Know/ Refused,male,caucasian,53,24014,0.03166,0.01784,28108,0.365,59.4
1484,Moderate,male,caucasian,49,23320,0.01788,0.09684,60221,0.22427,39.2
1486,Moderate,male,caucasian,24,22032,0,0.26687,110417,0,19.9
1487,Conservative,male,caucasian,66,24651,0.05338,0.09052,36705,0.02602,10.9
1490,Conservative,male,caucasian,21,22603,0,0.16306,94750,0,39.7
1492,Moderate,male,caucasian,71,98115,0.01567,0.22694,59079,0.69048,92.4
1493,Conservative,male,caucasian,69,98058,0,0.04773,105938,0,47.2
1496,Moderate,male,caucasian,38,98584,0,0.08061,56438,0.04251,44
1498,Conservative,male,caucasian,64,99037,0,0.0235,65020,0.01855,9.7
1500,Liberal,male,caucasian,25,99021,0.00596,0.21374,79792,0.02618,38.4
1503,Conservative,male,black,32,53036,0.04133,0.069,55379,0.14469,36.6
1505,Liberal,male,caucasian,37,54986,0.02216,0.04449,48563,0.08667,57
1508,Liberal,male,caucasian,63,26031,0,0.07317,58750,0,81.6
1509,Conservative,male,caucasian,77,26003,0.03643,0.13846,33583,0.17345,71
1515,Conservative,male,caucasian,64,35126,0.0057,0.10386,68750,0.02165,23.6
1517,Liberal,male,black,26,35022,0,0.08842,49554,0.25768,58.2
1518,Liberal,male,caucasian,54,72032,0.03356,0.05206,45795,0,68.6
1520,Conservative,male,caucasian,46,71753,0.03005,0.0673,35258,0.07488,15.7
1524,Moderate,male,caucasian,73,85345,0.2,0.10714,29955,0.42005,22
1526,Moderate,male,caucasian,71,85204,0.05724,0.0502,44158,0.29977,4.6
1528,Moderate,male,caucasian,71,85351,0.08511,0.11355,34583,0.01709,47.7
1530,Moderate,male,caucasian,33,85020,0,0.24447,83274,0,37.4
1532,Moderate,male,hispanic,62,86001,0.05646,0.19317,41250,0.53946,26.3
1534,Moderate,male,caucasian,36,90049,0.05671,0.23218,79179,0.76206,56.6
1537,Moderate,male,caucasian,71,94706,0,0.29575,81500,0.14837,75
1540,Liberal,male,black,55,90813,0.04977,0.01907,20391,0.68117,90.2
1542,Moderate,male,hispanic,41,92394,0.00212,0.03035,60824,0.02812,67.8
1544,Liberal,male,caucasian,35,91504,0.00856,0.09106,62222,0.31333,38.3
1545,Liberal,male,caucasian,57,90004,0.01339,0.09866,40368,0.832,87.8
1547,Moderate,male,hispanic,63,92708,0,0.03512,92727,0.05801,25.6
1550,Moderate,male,caucasian,55,92026,0.03513,0.01337,38194,0.53504,57.3
1552,Moderate,male,asian,57,95129,0.02906,0.49179,202778,0,90
1553,Moderate,male,asian,44,95124,0.03991,0.14003,103000,0.10074,83.5
1556,Conservative,male,caucasian,59,91362,0.1442,0.06841,41875,0.23426,15.5
1557,Conservative,male,caucasian,71,92562,0.01962,0.07399,73877,0.26537,39.4
1558,Conservative,male,caucasian,59,96025,0.11751,0.02792,26125,0.39443,6.5
1561,Moderate,male,hispanic,28,92201,0.01463,0.0385,24864,0.67957,49
1562,Liberal,male,asian,32,93619,0.0072,0.12716,86214,0.0558,75.9
1563,Moderate,male,caucasian,58,92704,0.06197,0.01588,31941,0.1108,9.2
1566,Liberal,male,hispanic,50,91711,0,0.06931,32275,0.55882,67
1571,Conservative,male,caucasian,61,91387,0.01416,0.04353,92572,0.4627,78.2
1575,Dont Know/ Refused,male,hispanic,22,95621,0.03193,0.10821,39311,0.5525,64.3
1577,Liberal,male,caucasian,66,80465,0.01426,0.19621,119444,0,95.7
1579,Moderate,male,caucasian,44,80117,0.01825,0.04397,62826,0.01554,4
1580,Moderate,male,caucasian,42,80227,0.01524,0.26628,82332,0.02463,60.5
1582,Liberal,male,caucasian,57,80918,0,0.18878,67069,0,75.1
1583,Conservative,male,caucasian,24,80233,0.02508,0.05663,58750,0,14.3
1585,Conservative,male,caucasian,71,6762,0,0.26853,113661,0,38.5
1586,Moderate,male,hispanic,35,6457,0.03134,0.16252,74965,0.13448,59.6
1587,Conservative,male,caucasian,66,6460,0,0.09913,66188,0.04603,42.3
1588,Moderate,male,caucasian,31,20024,0.09377,0.2555,62834,0.75676,78.5
1589,Moderate,male,caucasian,37,19805,0,0.0425,26806,0.88996,75
1590,Moderate,male,caucasian,64,19952,0,0.0088,52326,0,44.5
1591,Moderate,male,caucasian,64,34145,0.02734,0.11746,58133,0.14658,19.2
1592,Moderate,male,caucasian,55,33606,0.08886,0.25244,45262,0.34869,37.2
1593,Liberal,male,caucasian,72,33559,0.01143,0.15071,44551,0.29962,83.8
1594,Moderate,male,caucasian,59,33972,0,0.14429,69432,0,8.1
1597,Moderate,male,other,36,33071,0.01203,0.13397,86713,0.12853,77.1
1598,Moderate,male,caucasian,58,34983,0.04068,0.02973,50143,0,23.8
1600,Liberal,male,hispanic,56,33055,0,0.0321,51549,0,72.2
